recipename,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate
shrimp kisses,0.5099019513592784,0.6324555320336759,0.8266397845091497,0.560133912560202,0.2797958439393164,0.03651483716701108,0.0,0.7835815209663893,0.0,0.2835489375751565,0.18257418583505536,0.4929503017546495,0.408248290463863,0.0,0.5477225575051661,0.0,0.32015621187164245,0.1414213562373095
shrimp over cheese grits,0.543492976389406,0.7071067811865476,0.8602325267042626,0.4716990566028302,0.3641035959331198,0.38643671323171835,0.2683281572999748,0.8148619514985346,0.3984095364447979,0.4604345773288535,0.6582805886043833,0.4939635614091388,0.5270462766947299,0.0,0.806225774829855,0.0,0.4183300132670378,0.5291502622129182
shrimp primavera,0.29871519752227077,0.22360679774997896,0.8755950357709131,0.48261440785234194,0.5129745189995865,0.47010637094172636,0.4898979485566356,0.8706319543871567,0.5039526306789697,0.3797367509209505,0.816496580927726,0.3619392214170772,0.6666666666666666,0.0,0.8944271909999159,0.7071067811865476,0.5220153254455275,0.687386354243376
shrimp scampi ala norelllaura,0.6644836051690528,0.6324555320336759,0.806225774829855,0.3322900339562814,0.3139608710833701,0.30713731999438515,0.25298221281347033,0.6693280212272604,0.25197631533948484,0.5278257288158659,0.6708203932499369,0.23664319132398465,0.5270462766947299,0.0,0.7071067811865476,0.0,0.34641016151377546,0.4183300132670378
shrimp scampi lisa style,0.6539818863640703,0.7071067811865476,0.8326663997864531,0.5299371031861548,0.25298221281347033,0.14023789311975088,0.12649110640673517,0.6572670690061995,0.1781741612749496,0.4004996878900157,0.4472135954999579,0.3346640106136302,0.408248290463863,0.0,0.6324555320336759,0.0,0.3122498999199199,0.2
shrimp stir fry,0.37416573867739417,0.31622776601683794,0.7593857166596345,0.5216160784842941,0.25579009251449014,0.4412104562073146,0.3346640106136302,0.7334848328356899,0.3984095364447979,0.19949937343260005,0.18257418583505536,0.2280350850198276,0.5270462766947299,0.0,0.7071067811865476,0.0,0.3570714214271425,0.4898979485566356
shrimp with broccoli in garlic sauce,0.35082320772281167,0.31622776601683794,0.7615773105863908,0.4546060565661952,0.3135055251278903,0.1834847859269718,0.25298221281347033,0.6511528238439882,0.1781741612749496,0.30789608636681304,0.8465616732800196,0.2569046515733026,0.408248290463863,0.0,0.5916079783099616,0.0,0.32787192621510003,0.2872281323269014
shrimp with penne and squash,0.3843075691322091,0.31622776601683794,0.687992248018343,0.42866070498705616,0.45544326916595385,0.37859388972001823,0.4381780460041329,0.7523297149521612,0.3086066999241838,0.38600518131237566,0.7416198487095663,0.3924283374069717,0.5270462766947299,0.0,0.7416198487095663,0.0,0.4898979485566356,0.37749172176353746
sicilian pineapple pork roast,0.5909575020513482,0.5916079783099616,0.6298147875897061,0.28867513459481287,0.4672105673951674,0.2562550812504343,0.30331501776206204,0.8378544026261365,0.6666666666666666,0.1673320053068151,0.5627314338711378,0.27386127875258304,0.408248290463863,0.816496580927726,0.8366600265340756,0.7071067811865476,0.3570714214271425,0.2598076211353316
sicilian roasted chicken,0.6287961636211018,0.5916079783099616,0.697614984548545,0.469041575982343,0.3492849839314596,0.05477225575051661,0.12649110640673517,0.9602083107326244,0.0,0.2749545416973504,0.12909944487358055,0.17320508075688773,0.408248290463863,0.0,0.8366600265340756,0.7071067811865476,0.32015621187164245,0.16583123951776998
simmering chicken strawberry kabobs,0.7005492350786137,1.0,0.621825270205921,0.32914029430219166,0.3472339680552992,0.29495762407505255,0.3286335345030997,0.5477225575051661,0.7968190728895957,0.4485532298401161,1.0723805294763609,0.23021728866442676,0.23570226039551584,0.0,0.7071067811865476,0.0,0.32015621187164245,0.27386127875258304
simple sassy salmon,0.543492976389406,0.5,0.5,0.282842712474619,0.372251834879868,0.1751190071541826,0.12649110640673517,0.6826419266350405,0.4714045207910317,0.17320508075688773,0.31622776601683794,0.16431676725154984,0.23570226039551584,0.0,0.806225774829855,0.7071067811865476,0.29154759474226505,0.27386127875258304
simple slow roast chicken,0.7274824872330393,0.7071067811865476,0.8041558721209878,0.5311151789709397,0.486679712806218,0.17320508075688773,0.282842712474619,1.116243700990066,0.3086066999241838,0.37947331922020555,0.31622776601683794,0.2701851217221259,0.4714045207910317,0.0,1.0,0.7071067811865476,0.4242640687119285,0.31622776601683794
simple stir fry,0.5188745216627708,0.6708203932499369,0.565685424949238,0.6776183783418707,0.34969374356101124,0.16633299933166198,0.2,0.7496665925596525,0.25197631533948484,0.40298883359219767,0.6708203932499369,0.1816590212458495,0.3333333333333333,0.0,0.9746794344808963,0.7071067811865476,0.32015621187164245,0.18027756377319948
simply elegant steak and rice,0.5173898991015458,0.5,0.47958315233127197,0.6611227823432901,0.39169959334746757,0.33714487489307426,0.21908902300206645,0.7483314773547883,0.25197631533948484,0.05477225575051661,0.12909944487358055,0.1673320053068151,0.4714045207910317,0.0,0.7745966692414834,0.7071067811865476,0.32015621187164245,0.4663689526544407
simply swordfish,0.32581259360842113,0.31622776601683794,0.469041575982343,0.5940678973540539,0.4010699974532412,0.09660917830792956,0.12649110640673517,0.8209750300709517,0.1781741612749496,0.2433105012119288,0.408248290463863,0.19748417658131498,0.3333333333333333,0.0,1.0723805294763609,0.7071067811865476,0.37080992435478316,0.11180339887498948
sizzling southwest burgers,0.6492599337233598,0.7745966692414834,0.6164414002968976,0.6086186545503405,0.3229329872987804,0.30441200151548997,0.23664319132398462,0.8342661445845684,0.3984095364447979,0.2611512971440119,0.31622776601683794,0.4289522117905443,0.4714045207910317,0.0,0.7745966692414834,0.0,0.2449489742783178,0.3640054944640259
skillet gnocchi with chard white beans,0.4132423390327167,0.5,0.27688746209726917,0.4587119648174295,0.32469766156929963,0.31358146203711296,0.4427188724235731,0.4404543109109048,0.3086066999241838,0.7848566748139434,0.5627314338711378,0.4527692569068708,0.4714045207910317,0.0,0.31622776601683794,0.0,0.33166247903553997,0.18708286933869708
slippery shrimp,0.4314554973040048,0.31622776601683794,0.7593857166596345,0.47258156262526085,0.26511453050656103,0.23874672772626646,0.1673320053068151,0.6180614856144977,0.4714045207910317,0.3209361307176242,0.3415650255319866,0.2345207879911715,0.408248290463863,0.0,0.5916079783099616,0.0,0.3,0.2
sloppy joe casserole,0.5378017936291857,0.7071067811865476,0.443471156521669,0.5228129047119374,0.4003569835605647,0.4604345773288535,0.4049691346263317,0.708519583356734,0.6666666666666666,0.510098029794274,0.8465616732800196,0.216794833886788,0.4714045207910317,0.0,0.6708203932499369,0.0,0.36055512754639896,0.282842712474619
slow cooked barbecue beer beef,0.543492976389406,0.5916079783099616,0.39581140290126393,0.4536885862938733,0.2501428163498376,0.34253953543107013,0.17888543819998318,0.5549774770204643,0.5909368402852788,0.24535688292770594,0.25819888974716115,0.1414213562373095,0.3333333333333333,0.0,0.5916079783099616,0.0,0.19364916731037085,0.1414213562373095
slow cooker au jus pot roast,0.6679474875720741,0.7416198487095663,0.5859465277082315,0.5392896562454478,0.3286335345030997,0.09660917830792956,0.1414213562373095,0.7334848328356899,0.25197631533948484,0.15033296378372907,0.22360679774997896,0.17606816861659008,0.4714045207910317,0.0,0.6324555320336759,0.0,0.25495097567963926,0.15811388300841897
slow cooker carnitas from old el paso,0.7179029289427752,0.8366600265340756,0.5627314338711378,0.6692657668420421,0.3268901082277389,0.33714487489307426,0.30331501776206204,0.7334848328356899,0.3086066999241838,0.3252691193458119,0.25819888974716115,0.4049691346263317,0.23570226039551584,0.0,0.6324555320336759,0.0,0.25,0.21794494717703367
slow cooker country style spareribs,0.6816270128269453,0.7416198487095663,0.6324555320336759,0.4932882862316247,0.4225771273642583,0.19832633040858025,0.23664319132398462,0.7733045971672482,0.5345224838248488,0.24899799195977465,0.5916079783099616,0.2683281572999748,0.408248290463863,0.0,0.7745966692414834,0.0,0.3082207001484488,0.21794494717703367
slow cooker escalloped chicken,0.7736029591861309,1.02469507659596,0.6582805886043833,0.8541565040045842,0.31712998686883676,0.4328202090167848,0.35777087639996635,0.7402702209328699,0.4364357804719847,0.463033476111609,0.22360679774997896,0.43474130238568315,0.5270462766947299,0.0,0.8660254037844386,0.0,0.3391164991562634,0.5590169943749475
slow cooker ground beef barbecue,0.3616202853397895,0.3872983346207417,0.3872983346207417,0.5439056290693572,0.3229329872987804,0.21984843263788198,0.1414213562373095,0.5272570530585627,0.642416074439621,0.29597297173897485,0.3415650255319866,0.15165750888103102,0.23570226039551584,0.0,0.5477225575051661,0.0,0.2345207879911715,0.18708286933869708
slow cooker lasagna ii,0.5629592142625227,0.7071067811865476,0.6055300708194982,0.5989574275355469,0.4219004621945798,0.40947120370871826,0.41952353926806063,0.8136338242723197,0.6172133998483675,0.41904653679513926,0.18257418583505536,0.708519583356734,0.408248290463863,0.0,0.8366600265340756,0.0,0.41231056256176607,0.5454356057317857
slow cooker moscow chicken,0.7049277104236128,0.6324555320336759,0.541602560309064,0.5518906896599483,0.29130249373656736,0.22656860623955238,0.21908902300206645,0.681175454637056,0.563436169819011,0.32218007387174025,0.22360679774997896,0.15491933384829668,0.3333333333333333,0.0,0.7071067811865476,0.0,0.25,0.16583123951776998
slow cooker orange chicken,0.20380986614602722,0.22360679774997896,0.443471156521669,0.8822320178577364,0.2741219749360805,0.42031734043061636,0.17888543819998318,0.74565407529229,0.1781741612749496,0.05291502622129181,0.0,0.19493588689617927,0.408248290463863,0.0,0.8660254037844386,0.0,0.3570714214271425,0.4663689526544407
slow cooker pineapple chicken,0.4242640687119285,0.3872983346207417,0.46188021535170054,0.9011566641452159,0.34846602621858486,0.45533870177411156,0.260768096208106,0.6870225614927068,1.0389249632986395,0.2054263858417414,0.4472135954999579,0.2280350850198276,0.4714045207910317,0.0,0.7416198487095663,0.0,0.3640054944640259,0.44440972086577946
slow cooker potluck spareribs,0.6816270128269453,0.7416198487095663,0.6324555320336759,0.653834841531101,0.3695557178172576,0.334165627596057,0.08944271909999159,0.7733045971672482,1.0079052613579393,0.24083189157584592,0.28867513459481287,0.2588435821108957,0.3333333333333333,0.0,0.7745966692414834,0.0,0.2958039891549808,0.1414213562373095
slow cooker pulled chicken tacos,0.4472135954999579,0.3872983346207417,0.46188021535170054,0.5082650227325636,0.3325228241360712,0.324037034920393,0.4242640687119285,0.6587867636800242,0.3563483225498992,0.3331666249791536,0.6582805886043833,0.2810693864511039,0.408248290463863,0.0,0.6708203932499369,0.0,0.4,0.25
slow cooker sauerkraut pork loin,0.6139406135149205,0.6708203932499369,0.6904105059069326,0.49958315957739535,0.49309518061207736,0.161245154965971,0.3286335345030997,0.9969954864491615,0.3563483225498992,0.07615773105863909,0.5,0.25495097567963926,0.408248290463863,0.816496580927726,0.9486832980505138,0.7071067811865476,0.3427827300200522,0.2598076211353316
slow cooker texas smoked beef brisket,0.497686957526825,0.5477225575051661,0.47958315233127197,1.2110601416389966,0.3989271326230608,0.3093002855909879,0.4,0.6557438524302001,0.7346308866924529,0.8276472678623424,0.3651483716701107,0.2345207879911715,0.5270462766947299,0.0,0.5477225575051661,0.7071067811865476,0.33541019662496846,0.20615528128088303
slow cooker venison burritos,0.6089082285281016,0.7745966692414834,0.5859465277082315,0.8010409893798611,0.4133486940310116,0.49866488413228643,0.47328638264796924,0.8532291603080616,0.3563483225498992,0.39949968710876355,0.31622776601683794,0.6024948132556828,0.6236095644623235,0.816496580927726,0.7071067811865476,0.0,0.3872983346207417,0.6041522986797286
smoked cheese ravioli,0.6025586470020351,0.8366600265340756,0.5830951894845301,0.43827312641015687,0.2437797600880176,0.3651483716701107,0.3687817782917155,0.66783231428256,0.3086066999241838,0.38366652186501754,0.12909944487358055,0.6587867636800242,0.3333333333333333,0.0,0.4472135954999579,0.0,0.23979157616563598,0.19364916731037085
smoked sausage with potatoes sauerkraut ale,0.6012806844880862,0.6324555320336759,0.3696845502136472,0.5719119978924496,0.2645751311064591,0.23804761428476162,0.28982753492378877,0.4404543109109048,0.3086066999241838,0.034641016151377546,0.408248290463863,0.10488088481701516,0.0,0.0,0.22360679774997896,0.0,0.18027756377319948,0.15811388300841897
smoky baked chicken,0.6539818863640703,0.7071067811865476,0.5715476066494082,0.6898067362191626,0.2396425910153941,0.09831920802501752,0.10954451150103323,0.8099382692526634,0.0,0.3181194744117373,0.18257418583505536,0.458257569495584,0.23570226039551584,0.0,0.7416198487095663,0.0,0.229128784747792,0.15
sour cream chicken and potatoes,0.648074069840786,0.8366600265340756,0.5859465277082315,0.39264063297965823,0.5198900982762744,0.3093002855909879,0.37947331922020555,0.7848566748139434,0.3086066999241838,0.4703190406521939,0.816496580927726,0.5039841267341661,0.3333333333333333,0.0,0.9219544457292888,0.7071067811865476,0.4183300132670378,0.3391164991562634
southern bbq chicken,0.5724441524658171,0.5,0.6531972647421809,0.7979139469057216,0.3996426975615665,0.2463060426921489,0.1414213562373095,0.8831760866327847,0.6900655593423543,0.3111269837220809,0.3651483716701107,0.21213203435596426,0.408248290463863,0.0,0.8944271909999159,0.7071067811865476,0.33166247903553997,0.21794494717703367
southern pork tenderloin,0.5218310955737424,0.3872983346207417,0.40414518843273806,0.3576543955645823,0.29228166454393173,0.36055512754639896,0.12649110640673517,0.6870225614927068,0.0,0.16,0.22360679774997896,0.12649110640673517,0.23570226039551584,0.816496580927726,0.6324555320336759,0.7071067811865476,0.229128784747792,0.05
southern spicy fried chicken,0.6012806844880862,0.5,0.48304589153964794,0.40875828228102407,0.32071349029490925,0.3719318934070233,0.25298221281347033,0.7014271166700073,0.3984095364447979,0.32280024783137945,0.25819888974716115,0.3714835124201342,0.408248290463863,0.0,0.7745966692414834,0.0,0.30413812651491096,0.469041575982343
spaghetti tacos,0.3088439984597651,0.22360679774997896,0.1,0.4208127057650866,0.29904610251359476,0.3582364210034113,0.3847076812334269,0.3687817782917155,0.4714045207910317,0.2501999200639361,0.12909944487358055,0.216794833886788,0.3333333333333333,0.0,0.5,0.0,0.25495097567963926,0.33541019662496846
spanish style chicken and sausage,0.4057282152074029,0.3872983346207417,0.3415650255319866,0.6274950199005567,0.31121880222303866,0.3119829055146024,0.3286335345030997,0.5744562646538028,0.3563483225498992,0.4406812907306141,0.6582805886043833,0.19235384061671346,0.408248290463863,0.0,0.6708203932499369,0.0,0.2783882181415011,0.4847679857416329
spicy burgers,0.5023023913019848,0.5477225575051661,0.48304589153964794,0.1670828137980285,0.2767154288640743,0.060553007081949835,0.12649110640673517,0.6180614856144977,0.0,0.22671568097509268,0.31622776601683794,0.11832159566199232,0.3333333333333333,0.0,0.6324555320336759,0.0,0.21794494717703367,0.16583123951776998
spicy chile casserole,0.49146562599887045,0.5916079783099616,0.42031734043061636,0.46815239683960463,0.29952343099378004,0.27748873851023215,0.34641016151377546,0.6049793384901669,0.3563483225498992,0.34985711369071804,0.4654746681256314,0.5458937625582472,0.23570226039551584,0.0,0.5916079783099616,0.0,0.3570714214271425,0.23979157616563598
spicy coconut and lime grilled shrimp,0.4095025124371128,0.3872983346207417,0.6191391873668903,0.557897840110535,0.22928460168844433,0.12649110640673517,0.2,0.5176871642217914,0.25197631533948484,0.2638181191654584,0.3651483716701107,0.1816590212458495,0.3333333333333333,0.0,0.5,0.0,0.2692582403567252,0.15
